Date,SP500,NDX
1995-02-28,487.39,432.5
1995-03-01,485.65,429.8
1995-03-02,485.13,431.68
1995-03-03,485.42,436.68
1995-03-06,485.63,437.24
1995-03-07,482.12,432.12
1995-03-08,483.14,437.01
1995-03-09,483.16,437.02
1995-03-10,489.57,441.76
1995-03-13,490.05,440.82
1995-03-14,492.89,446.27
1995-03-15,491.88,443.57
1995-03-16,495.41,444.68
1995-03-17,495.52,443.94
1995-03-20,496.15,446.61
1995-03-21,495.07,447.13
1995-03-22,495.67,447.13
1995-03-23,495.95,448.82
1995-03-24,500.97,455.43
1995-03-27,503.2,457.12
1995-03-28,503.9,460.54
1995-03-29,503.12,451.87
1995-03-30,502.22,448.42
1995-03-31,500.71,447.15
1995-04-03,501.85,448.49
1995-04-04,505.24,441.86
1995-04-05,505.57,444.66
1995-04-06,506.08,439.92
1995-04-07,506.42,444.01
1995-04-10,507.01,449.36
1995-04-11,505.53,453.33
1995-04-12,507.17,456.98
1995-04-13,509.23,458.93
1995-04-17,506.13,457.06
1995-04-18,505.37,453.43
1995-04-19,504.92,447.06
1995-04-20,505.29,449.01
1995-04-21,508.49,451.34
1995-04-24,512.89,456.41
1995-04-25,512.1,459.1
1995-04-26,512.66,463.03
1995-04-27,513.55,465.34
1995-04-28,514.71,469.56
1995-05-01,514.26,466.05
1995-05-02,514.86,465.38
1995-05-03,520.48,474.93
1995-05-04,520.54,474.1
1995-05-05,520.12,470.3
1995-05-08,523.96,476.78
1995-05-09,523.56,476.0
1995-05-10,524.36,472.88
1995-05-11,524.37,479.57
1995-05-12,525.55,483.19
1995-05-15,527.74,486.34
1995-05-16,528.19,491.04
1995-05-17,527.07,494.69
1995-05-18,519.58,488.02
1995-05-19,519.19,489.87
1995-05-22,523.65,495.09
1995-05-23,528.59,503.12
1995-05-24,528.61,500.5
1995-05-25,528.59,501.66
1995-05-26,523.65,496.06
1995-05-30,523.58,482.08
1995-05-31,533.4,488.1
1995-06-01,533.49,490.96
1995-06-02,532.51,492.65
1995-06-05,535.6,500.81
1995-06-06,535.55,495.12
1995-06-07,533.13,497.15
1995-06-08,532.35,500.86
1995-06-09,527.94,500.41
1995-06-12,530.88,501.69
1995-06-13,536.05,505.32
1995-06-14,536.47,506.09
1995-06-15,537.12,511.99
1995-06-16,539.83,517.57
1995-06-19,545.22,530.53
1995-06-20,544.98,539.55
1995-06-21,543.98,535.52
1995-06-22,551.07,546.06
1995-06-23,549.71,544.66
1995-06-26,544.13,536.49
1995-06-27,542.43,527.84
1995-06-28,544.73,530.65
1995-06-29,543.87,536.21
1995-06-30,544.75,538.03
1995-07-03,547.09,538.97
1995-07-05,547.26,543.39
1995-07-06,553.99,553.87
1995-07-07,556.37,567.56
1995-07-10,557.19,573.56
1995-07-11,554.78,563.98
1995-07-12,560.89,579.71
1995-07-13,561.0,583.25
1995-07-14,559.89,589.85
1995-07-17,562.72,596.91
1995-07-18,558.46,578.46
1995-07-19,550.98,547.02
1995-07-20,553.54,550.33
1995-07-21,553.62,547.78
1995-07-24,556.63,562.64
1995-07-25,561.1,572.71
1995-07-26,561.61,576.84
1995-07-27,565.22,584.25
1995-07-28,562.93,574.18
1995-07-31,562.06,568.88
1995-08-01,559.64,559.21
1995-08-02,558.8,551.56
1995-08-03,558.75,553.06
1995-08-04,558.94,560.58
1995-08-07,560.03,563.65
1995-08-08,560.39,565.71
1995-08-09,559.71,575.49
1995-08-10,557.45,569.75
1995-08-11,555.11,575.64
1995-08-14,559.74,584.73
1995-08-15,558.57,584.05
1995-08-16,559.97,596.43
1995-08-17,559.04,596.28
1995-08-18,559.21,595.52
1995-08-21,558.11,578.89
1995-08-22,559.52,589.25
1995-08-23,557.14,591.32
1995-08-24,557.46,583.16
1995-08-25,560.1,580.1
1995-08-28,559.05,566.05
1995-08-29,560.0,566.82
1995-08-30,560.92,572.83
1995-08-31,561.88,576.77
1995-09-01,563.84,573.21
1995-09-05,569.17,595.36
1995-09-06,570.17,594.12
1995-09-07,570.29,599.14
1995-09-08,572.68,604.27
1995-09-11,573.91,609.75
1995-09-12,576.51,605.99
1995-09-13,578.77,607.7
1995-09-14,583.61,604.12
1995-09-15,583.35,589.01
1995-09-18,582.77,591.13
1995-09-19,584.2,601.02
1995-09-20,586.77,603.19
1995-09-21,583.0,594.85
1995-09-22,581.73,592.64
1995-09-25,581.81,587.93
1995-09-26,581.41,580.77
1995-09-27,581.04,576.22
1995-09-28,585.87,595.44
1995-09-29,584.41,585.08
1995-10-02,581.72,573.87
1995-10-03,582.34,573.16
1995-10-04,581.47,558.99
1995-10-05,582.63,572.75
1995-10-06,582.49,567.42
1995-10-09,578.37,546.93
1995-10-10,577.52,550.76
1995-10-11,579.46,564.33
1995-10-12,583.1,573.1
1995-10-13,584.5,570.0
1995-10-16,583.03,568.46
1995-10-17,586.78,589.43
1995-10-18,587.44,597.58
1995-10-19,590.65,601.26
1995-10-20,587.46,591.88
1995-10-23,585.06,593.27
1995-10-24,586.54,594.23
1995-10-25,582.47,584.33
1995-10-26,576.72,582.47
1995-10-27,579.7,593.53
1995-10-30,583.25,607.1
1995-10-31,581.5,598.78
1995-11-01,584.22,600.91
1995-11-02,589.72,614.69
1995-11-03,590.57,621.71
1995-11-06,588.46,615.72
1995-11-07,586.32,596.23
1995-11-08,591.71,598.72
1995-11-09,593.26,616.95
1995-11-10,592.72,613.61
1995-11-13,592.3,608.32
1995-11-14,589.29,591.68
1995-11-15,593.96,593.48
1995-11-16,597.34,591.7
1995-11-17,600.07,588.81
1995-11-20,596.85,571.67
1995-11-21,600.24,574.22
1995-11-22,598.4,569.04
1995-11-24,599.97,578.32
1995-11-27,601.32,573.91
1995-11-28,606.45,598.0
1995-11-29,607.64,599.58
1995-11-30,605.37,593.72
1995-12-01,606.98,587.02
1995-12-04,613.68,598.0
1995-12-05,617.68,591.23
1995-12-06,620.18,589.98
1995-12-07,616.17,587.13
1995-12-08,617.48,599.38
1995-12-11,619.52,596.11
1995-12-12,618.78,585.04
1995-12-13,621.69,587.54
1995-12-14,616.92,566.29
1995-12-15,616.34,563.28
1995-12-18,606.81,548.04
1995-12-19,611.93,575.01
1995-12-20,605.94,565.15
1995-12-21,610.49,580.76
1995-12-22,611.96,585.18
1995-12-26,614.3,585.09
1995-12-27,614.53,580.37
1995-12-28,614.12,571.96
1995-12-29,615.93,576.23
1996-01-02,620.73,585.94
1996-01-03,621.32,572.29
1996-01-04,617.7,563.48
1996-01-05,616.71,565.14
1996-01-08,618.46,563.15
1996-01-09,609.45,534.42
1996-01-10,598.48,535.29
1996-01-11,602.69,555.2
1996-01-12,601.81,552.71
1996-01-15,599.82,534.44
1996-01-16,608.44,546.05
1996-01-17,606.37,545.51
1996-01-18,608.24,554.32
1996-01-19,611.83,564.64
1996-01-22,613.4,571.25
1996-01-23,612.79,567.35
1996-01-24,619.96,582.14
1996-01-25,617.03,572.26
1996-01-26,621.62,577.05
1996-01-29,624.22,576.23
1996-01-30,630.15,583.99
1996-01-31,636.02,591.82
1996-02-01,638.46,601.88
1996-02-02,635.84,601.42
1996-02-05,641.43,615.47
1996-02-06,646.33,619.2
1996-02-07,649.93,615.07
1996-02-08,656.07,623.8
1996-02-09,656.37,623.01
1996-02-12,661.45,625.29
1996-02-13,660.51,618.54
1996-02-14,655.58,617.59
1996-02-15,651.32,620.23
1996-02-16,647.98,619.04
1996-02-20,640.65,616.83
1996-02-21,648.1,627.28
1996-02-22,658.86,643.41
1996-02-23,659.08,642.59
1996-02-26,650.46,637.92
1996-02-27,647.24,631.1
1996-02-28,644.75,631.44
1996-02-29,640.43,622.83
1996-03-01,644.37,604.76
1996-03-04,650.81,601.5
1996-03-05,655.79,615.88
1996-03-06,652.0,607.84
1996-03-07,653.65,609.55
1996-03-08,633.5,591.71
1996-03-11,640.02,605.48
1996-03-12,637.09,599.02
1996-03-13,638.55,614.75
1996-03-14,640.87,610.56
1996-03-15,641.43,621.71
1996-03-18,652.65,633.26
1996-03-19,651.69,629.39
1996-03-20,649.98,615.26
1996-03-21,649.19,611.51
1996-03-22,650.62,612.88
1996-03-25,650.04,597.82
1996-03-26,652.97,602.08
1996-03-27,648.91,608.06
1996-03-28,648.94,608.08
1996-03-29,645.5,609.69
1996-04-01,653.73,612.99
1996-04-02,655.26,615.81
1996-04-03,655.88,618.57
1996-04-04,655.86,618.0
1996-04-08,644.24,610.61
1996-04-09,642.19,611.06
1996-04-10,633.5,609.11
1996-04-11,631.18,604.07
1996-04-12,636.71,605.05
1996-04-15,642.49,611.08
1996-04-16,645.0,625.94
1996-04-17,641.61,620.71
1996-04-18,643.61,633.44
1996-04-19,645.07,633.01
1996-04-22,647.89,644.29
1996-04-23,651.58,654.49
1996-04-24,650.17,664.01
1996-04-25,652.87,666.68
1996-04-26,653.46,666.65
1996-04-29,654.16,667.0
1996-04-30,654.17,666.73
1996-05-01,654.58,673.36
1996-05-02,643.38,656.73
1996-05-03,641.63,661.07
1996-05-06,640.81,662.93
1996-05-07,638.26,660.82
1996-05-08,644.77,663.53
1996-05-09,645.44,662.54
1996-05-10,652.09,672.54
1996-05-13,661.51,688.52
1996-05-14,665.6,695.43
1996-05-15,665.42,690.16
1996-05-16,664.85,695.25
1996-05-17,668.91,690.81
1996-05-20,673.15,693.27
1996-05-21,672.76,687.86
1996-05-22,678.42,688.43
1996-05-23,676.0,692.09
1996-05-24,678.51,688.91
1996-05-28,672.23,685.07
1996-05-29,667.93,677.09
1996-05-30,671.7,684.04
1996-05-31,669.12,692.39
1996-06-03,667.68,689.25
1996-06-04,672.56,692.59
1996-06-05,678.44,699.35
1996-06-06,673.03,687.01
1996-06-07,673.31,691.46
1996-06-10,672.16,688.84
1996-06-11,670.97,690.94
1996-06-12,669.04,697.16
1996-06-13,667.92,691.84
1996-06-14,665.85,681.13
1996-06-17,665.16,678.44
1996-06-18,662.06,666.07
1996-06-19,661.96,667.72
1996-06-20,662.1,664.45
1996-06-21,666.84,672.53
1996-06-24,668.85,677.17
1996-06-25,668.48,668.04
1996-06-26,664.39,659.69
1996-06-27,668.55,671.15
1996-06-28,670.63,677.3
1996-07-01,675.88,687.07
1996-07-02,673.61,680.17
1996-07-03,672.4,673.84
1996-07-05,657.44,657.68
1996-07-08,652.54,656.0
1996-07-09,654.75,660.76
1996-07-10,656.06,657.45
1996-07-11,645.67,635.78
1996-07-12,646.19,635.06
1996-07-15,629.8,606.89
1996-07-16,628.37,614.25
1996-07-17,634.07,631.3
1996-07-18,643.56,643.74
1996-07-19,638.73,633.05
1996-07-22,633.77,624.03
1996-07-23,626.87,598.34
1996-07-24,626.65,605.05
1996-07-25,631.17,620.39
1996-07-26,635.9,633.39
1996-07-29,630.91,620.51
1996-07-30,635.26,630.32
1996-07-31,639.95,636.01
1996-08-01,650.02,651.07
1996-08-02,662.49,667.84
1996-08-05,660.23,661.02
1996-08-06,662.38,671.69
1996-08-07,664.16,682.37
1996-08-08,662.59,677.52
1996-08-09,662.1,678.31
1996-08-12,665.77,679.39
1996-08-13,660.2,669.1
1996-08-14,662.05,677.17
1996-08-15,662.28,677.09
1996-08-16,665.21,672.28
1996-08-19,666.58,670.25
1996-08-20,665.69,662.87
1996-08-21,665.07,667.42
1996-08-22,670.68,681.63
1996-08-23,667.03,677.57
1996-08-26,663.88,672.92
1996-08-27,666.4,679.05
1996-08-28,664.81,679.67
1996-08-29,657.4,671.1
1996-08-30,651.99,663.57
1996-09-03,654.72,669.29
1996-09-04,655.61,669.2
1996-09-05,649.44,652.32
1996-09-06,655.68,664.22
1996-09-09,663.76,671.98
1996-09-10,663.81,671.65
1996-09-11,667.28,675.12
1996-09-12,671.15,685.65
1996-09-13,680.54,707.86
1996-09-16,683.98,709.22
1996-09-17,682.94,722.5
1996-09-18,681.47,727.63
1996-09-19,683.0,736.76
1996-09-20,687.03,743.42
1996-09-23,686.48,733.41
1996-09-24,685.61,736.59
1996-09-25,685.83,745.73
1996-09-26,685.86,744.61
1996-09-27,686.19,744.73
1996-09-30,687.31,737.58
1996-10-01,689.08,734.5
1996-10-02,694.01,747.55
1996-10-03,692.78,743.28
1996-10-04,701.46,759.12
1996-10-07,703.34,764.96
1996-10-08,700.64,753.24
1996-10-09,696.74,753.97
1996-10-10,694.61,751.44
1996-10-11,700.66,765.64
1996-10-14,703.54,771.99
1996-10-15,702.57,775.08
1996-10-16,704.41,767.64
1996-10-17,706.99,755.77
1996-10-18,710.82,756.83
1996-10-21,709.85,746.28
1996-10-22,706.57,736.64
1996-10-23,707.27,749.7
1996-10-24,702.29,748.41
1996-10-25,700.92,743.55
1996-10-28,697.26,741.64
1996-10-29,701.5,731.21
1996-10-30,700.9,736.36
1996-10-31,705.27,751.99
1996-11-01,703.77,755.51
1996-11-04,706.73,756.23
1996-11-05,714.14,769.89
1996-11-06,724.59,786.9
1996-11-07,727.65,795.42
1996-11-08,730.82,798.66
1996-11-11,731.87,804.72
1996-11-12,729.56,794.09
1996-11-13,731.13,798.7
1996-11-14,735.88,809.75
1996-11-15,737.62,799.44
1996-11-18,737.02,793.29
1996-11-19,742.16,805.78
1996-11-20,743.95,808.39
1996-11-21,742.75,800.47
1996-11-22,748.73,818.51
1996-11-25,757.03,821.24
1996-11-26,755.96,825.51
1996-11-27,755.0,832.37
1996-11-29,757.02,834.01
1996-12-02,756.56,844.63
1996-12-03,748.28,837.91
1996-12-04,745.1,834.65
1996-12-05,744.38,835.8
1996-12-06,739.6,827.21
1996-12-09,749.81,856.64
1996-12-10,747.54,848.96
1996-12-11,740.73,856.38
1996-12-12,729.33,843.3
1996-12-13,728.64,828.45
1996-12-16,720.98,804.62
1996-12-17,726.04,815.79
1996-12-18,731.54,836.54
1996-12-19,745.76,843.72
1996-12-20,748.87,834.05
1996-12-23,746.92,824.79
1996-12-24,751.03,835.4
1996-12-26,755.82,842.98
1996-12-27,756.79,835.19
1996-12-30,753.85,826.49
1996-12-31,740.74,821.36
1997-01-02,737.01,815.6
1997-01-03,748.03,848.08
1997-01-06,747.65,853.24
1997-01-07,753.23,864.55
1997-01-08,748.41,853.09
1997-01-09,754.85,856.95
1997-01-10,759.5,865.58
1997-01-13,759.51,864.37
1997-01-14,768.86,881.38
1997-01-15,767.2,864.02
1997-01-16,769.75,873.81
1997-01-17,776.17,883.44
1997-01-20,776.7,899.75
1997-01-21,782.72,913.73
1997-01-22,786.23,925.52
1997-01-23,777.56,912.74
1997-01-24,770.52,898.37
1997-01-27,765.02,889.82
1997-01-28,765.02,890.79
1997-01-29,772.5,892.46
1997-01-30,784.17,911.71
