Date,SDS,SH,SPY,
2018-01-16,38.16,29.1,276.97,
2018-01-17,37.44,28.84,279.61,
2018-01-18,37.57,28.88,279.14,
2018-01-19,37.24,28.76,280.41,
2018-01-22,36.64,28.53,282.69,
2018-01-23,36.49,28.47,283.29,
2018-01-24,36.51,28.49,283.18,
2018-01-25,36.51,28.46,283.3,
2018-01-26,35.66,28.14,286.58,
2018-01-29,36.16,28.32,284.68,
2018-01-30,36.9,28.65,281.76,
2018-01-31,36.83,28.61,281.9,
2018-02-01,36.95,28.64,281.58,
2018-02-02,38.53,29.27,275.45,
2018-02-05,41.67,30.47,263.93,
2018-02-06,40.15,29.9,269.13,
2018-02-07,40.62,30.08,267.67,
2018-02-08,43.64,31.16,257.63,
2018-02-09,42.3,30.72,261.5,
2018-02-12,41.14,30.29,265.34,
2018-02-13,40.92,30.21,266,
2018-02-14,39.78,29.79,269.59,
2018-02-15,38.82,29.44,273.03,
2018-02-16,38.74,29.41,273.11,
2018-02-20,39.28,29.6,271.4,
2018-02-21,39.7,29.76,270.05,
2018-02-22,39.6,29.72,270.4,
2018-02-23,38.33,29.25,274.71,
2018-02-26,37.44,28.92,277.9,
2018-02-27,38.39,29.28,274.43,
2018-02-28,39.26,29.6,271.65,
2018-03-01,40.3,30.01,267.7,
2018-03-02,39.9,29.85,269.08,
2018-03-05,38.98,29.53,272.19,
2018-03-06,38.8,29.44,272.88,
2018-03-07,38.82,29.46,272.78,
2018-03-08,38.47,29.32,274.1,
2018-03-09,37.15,28.83,278.87,
2018-03-12,37.23,28.85,278.52,
2018-03-13,37.73,29.04,276.72,
2018-03-14,38.1,29.19,275.3,
2018-03-15,38.19,29.22,275,
2018-03-16,38.12,29.19,274.2,
2018-03-19,39.15,29.6,270.49,
2018-03-20,39.02,29.54,270.95,
2018-03-21,39.1,29.55,270.43,
2018-03-22,41.04,30.31,263.67,
2018-03-23,42.84,30.94,258.05,
2018-03-26,40.48,30.1,265.11,
2018-03-27,41.91,30.64,260.6,
2018-03-28,42.13,30.73,259.83,
2018-03-29,40.96,30.3,263.15,
2018-04-02,42.82,30.99,257.47,
2018-04-03,41.74,30.6,260.77,
2018-04-04,40.82,30.24,263.56,
2018-04-05,40.23,30.03,265.64,
2018-04-06,42,30.72,259.72,
2018-04-09,41.67,30.57,261,
2018-04-10,40.33,30.08,265.15,
2018-04-11,40.74,30.25,263.76,
2018-04-12,40.07,30,265.93,
2018-04-13,40.33,30.1,265.15,
2018-04-16,39.68,29.84,267.33,
2018-04-17,38.82,29.52,270.19,
2018-04-18,38.76,29.5,270.39,
2018-04-19,39.21,29.68,268.89,
2018-04-20,39.89,29.93,266.61,
2018-04-23,39.89,29.94,266.57,
2018-04-24,40.97,30.33,262.98,
2018-04-25,40.79,30.28,263.63,
2018-04-26,39.96,29.98,266.31,
2018-04-27,39.9,29.95,266.56,
2018-04-30,40.54,30.2,264.51,
2018-05-01,40.38,30.12,264.98,
2018-05-02,40.95,30.32,263.2,
2018-05-03,41.11,30.39,262.62,
2018-05-04,40.06,30.01,266.02,
2018-05-07,39.8,29.92,266.92,
2018-05-08,39.81,29.92,266.92,
2018-05-09,39.04,29.62,269.5,
2018-05-10,38.32,29.36,272.02,
2018-05-11,38.14,29.29,272.85,
2018-05-14,38.07,29.26,272.98,
2018-05-15,38.59,29.46,271.1,
2018-05-16,38.28,29.35,272.24,
2018-05-17,38.35,29.37,272.01,
2018-05-18,38.54,29.44,271.33,
2018-05-21,37.99,29.24,273.37,
2018-05-22,38.21,29.32,272.61,
2018-05-23,37.98,29.23,273.36,
2018-05-24,38.15,29.3,272.8,
2018-05-25,38.34,29.38,272.15,
2018-05-29,39.23,29.72,269.02,
2018-05-30,38.19,29.32,272.61,
2018-05-31,38.72,29.54,270.94,
2018-06-01,37.9,29.22,273.6,
2018-06-04,37.56,29.08,274.9,
2018-06-05,37.47,29.06,275.1,
2018-06-06,36.85,28.82,277.4,
2018-06-07,36.91,28.84,277.37,
2018-06-08,36.7,28.76,278.19,
2018-06-11,36.61,28.72,278.56,
2018-06-12,36.49,28.68,278.92,
2018-06-13,36.77,28.78,278.03,
2018-06-14,36.58,28.72,278.73,
2018-06-15,36.65,28.73,277.13,
2018-06-18,36.82,28.82,276.56,
2018-06-19,37.14,28.92,275.5,
2018-06-20,36.88,28.8,275.97,
2018-06-21,37.35,29,274.24,
2018-06-22,37.26,28.93,274.74,
2018-06-25,38.26,29.32,271,
2018-06-26,38.11,29.27,271.6,
2018-06-27,38.74,29.53,269.35,
2018-06-28,38.28,29.34,270.89,
2018-06-29,38.22,29.33,271.28,
2018-07-02,38.04,29.24,271.86,
2018-07-03,38.33,29.38,270.9,
2018-07-05,37.71,29.14,273.11,
2018-07-06,37.08,28.89,275.42,
2018-07-09,36.42,28.64,277.9,
2018-07-10,36.17,28.52,278.9,
2018-07-11,36.69,28.73,276.86,
2018-07-12,36.06,28.5,279.37,
2018-07-13,35.98,28.46,279.59,
2018-07-16,36.05,28.49,279.34,
2018-07-17,35.74,28.38,280.47,
2018-07-18,35.62,28.33,281.06,
2018-07-19,35.89,28.44,280,
2018-07-20,35.98,28.46,279.68,
2018-07-23,35.85,28.41,280.2,
2018-07-24,35.53,28.29,281.61,
2018-07-25,34.87,28.03,284.01,
2018-07-26,35.08,28.12,283.34,
2018-07-27,35.56,28.3,281.42,
2018-07-30,35.95,28.47,279.95,
2018-07-31,35.62,28.33,281.33,
2018-08-01,35.7,28.36,280.86,
2018-08-02,35.36,28.22,282.39,
2018-08-03,35.04,28.11,283.6,
2018-08-06,34.78,28,284.64,
2018-08-07,34.56,27.92,285.58,
2018-08-08,34.61,27.93,285.46,
2018-08-09,34.72,27.97,285.07,
2018-08-10,35.2,28.18,283.16,
2018-08-13,35.47,28.28,282.1,
2018-08-14,35.02,28.1,283.9,
2018-08-15,35.53,28.32,281.78,
2018-08-16,34.97,28.09,284.06,
2018-08-17,34.73,28,285.06,
2018-08-20,34.58,27.93,285.67,
2018-08-21,34.46,27.86,286.34,
2018-08-22,34.48,27.89,286.17,
2018-08-23,34.57,27.94,285.79,
2018-08-24,34.17,27.76,287.51,
2018-08-27,33.66,27.57,289.78,
2018-08-28,33.63,27.55,289.92,
2018-08-29,33.25,27.4,291.48,
2018-08-30,33.55,27.5,290.3,
2018-08-31,33.55,27.5,290.31,
2018-09-04,33.64,27.56,289.81,
2018-09-05,33.84,27.63,289.03,
2018-09-06,34.06,27.72,288.16,
2018-09-07,34.23,27.79,287.6,
2018-09-10,34.09,27.74,288.1,
2018-09-11,33.83,27.63,289.05,
2018-09-12,33.86,27.65,289.12,
2018-09-13,33.47,27.49,290.83,
2018-09-14,33.44,27.48,290.88,
2018-09-17,33.84,27.63,289.34,
2018-09-18,33.45,27.5,290.91,
2018-09-19,33.4,27.46,291.22,
2018-09-20,32.86,27.24,293.58,
2018-09-21,32.93,27.28,291.99,
2018-09-24,33.14,27.36,291.02,
2018-09-25,33.23,27.41,290.75,
2018-09-26,33.25,27.37,289.88,
2018-09-27,33.08,27.31,290.69,
2018-09-28,33.1,27.32,290.72,
2018-10-01,32.87,27.22,291.73,
2018-10-02,32.89,27.23,291.56,
2018-10-03,32.86,27.2,291.72,
2018-10-04,33.37,27.43,289.44,
2018-10-05,33.76,27.58,287.82,
2018-10-08,33.78,27.59,287.82,
2018-10-09,33.87,27.64,287.4,
2018-10-10,36.06,28.52,278.3,
2018-10-11,37.61,29.14,272.17,
2018-10-12,36.58,28.74,275.95,
2018-10-15,37,28.9,274.4,
2018-10-16,35.44,28.3,280.4,
2018-10-17,35.42,28.29,280.45,
2018-10-18,36.43,28.69,276.4,
2018-10-19,36.5,28.73,276.25,
2018-10-22,36.81,28.85,275.01,
2018-10-23,37.25,29,273.61,
2018-10-24,39.49,29.89,265.32,
2018-10-25,38.04,29.35,270.08,
2018-10-26,39.43,29.91,265.33,
2018-10-29,39.87,30.06,263.86,
2018-10-30,38.68,29.61,267.77,
2018-10-31,37.83,29.27,270.63,
2018-11-01,37.07,28.98,273.51,
2018-11-02,37.55,29.16,271.89,
2018-11-05,37.09,29,273.39,
2018-11-06,36.64,28.82,275.12,
2018-11-07,35.12,28.22,281.01,
2018-11-08,35.25,28.28,280.5,
2018-11-09,35.91,28.54,277.76,
2018-11-12,37.3,29.1,272.57,
2018-11-13,37.42,29.13,272.06,
2018-11-14,37.95,29.36,270.2,
2018-11-15,37.17,29.05,273.02,
2018-11-16,36.99,28.97,273.73,
2018-11-19,38.24,29.46,269.1,
2018-11-20,39.65,30.02,264.12,
2018-11-21,39.4,29.93,265.02,
2018-11-23,39.92,30.12,263.25,
2018-11-26,38.69,29.65,267.5,
2018-11-27,38.46,29.55,268.4,
2018-11-28,36.69,28.88,274.58,
2018-11-29,36.82,28.95,273.98,
2018-11-30,36.34,28.75,275.65,
2018-12-03,35.47,28.4,279.3,
2018-12-04,37.66,29.3,270.25,
2018-12-06,37.84,29.36,269.84,
2018-12-07,39.64,30.06,263.57,
2018-12-10,39.49,30,264.07,
2018-12-11,39.5,30,264.13,
2018-12-12,39.09,29.85,265.46,
2018-12-13,39.13,29.88,265.37,
2018-12-14,40.6,30.45,260.47,
2018-12-17,42.26,31.05,255.36,
2018-12-18,42.31,31.06,255.08,
2018-12-19,43.68,31.54,251.26,
2018-12-20,45.01,32.08,247.17,
2018-12-21,46.89,32.72,240.7,
2018-12-24,49.43,33.59,234.34,
2018-12-26,44.33,31.86,246.18,
2018-12-27,43.58,31.57,248.07,
2018-12-28,43.71,31.64,247.75,
2018-12-31,42.92,31.33,249.92,
